antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
market_segment=Direct,"distribution_channel=Direct, meal=BB",0.10554572221895998,0.10146046020015267,0.08860908152907918,0.8395326657129232,8.274481153118797,1.0,0.07790036398058602,5.599516834948824,0.982885903517012,0.7484058381748616,0.8214131630503189,0.8564343775030097
"hotel=City Hotel, market_segment=Direct",distribution_channel=Direct,0.050935751495273004,0.12255786056421915,0.05056665184675654,0.9927536231884059,8.100285192790327,1.0,0.04432407511726515,121.08701524213907,0.923591377394076,0.41135526136208544,0.9917414761772739,0.7026738684046068
"market_segment=Direct, meal=BB",distribution_channel=Direct,0.09110050415656536,0.12255786056421915,0.08860908152907918,0.9726519337016575,7.936267239195132,1.0,0.07744399864332877,32.08424792684373,0.9615982653423312,0.7085932783256188,0.9688320573298108,0.8478249401567836
distribution_channel=Direct,"market_segment=Direct, meal=BB",0.12255786056421915,0.09110050415656536,0.08860908152907918,0.7229979466119096,7.936267239195132,1.0,0.07744399864332877,3.2812012933710353,0.996072720117556,0.7085932783256188,0.6952335713080798,0.8478249401567836
"market_segment=Direct, reserved_room_type=A",distribution_channel=Direct,0.056665184675653686,0.12255786056421915,0.05480290917632058,0.9671354552183568,7.891256021979815,1.0,0.04785814537399609,26.698746179678814,0.9257343699050975,0.44046655879180147,0.9625450576116893,0.7071474675133536
"hotel=Resort Hotel, market_segment=Direct",distribution_channel=Direct,0.05460997072368697,0.12255786056421915,0.05221921163670528,0.9562211981566819,7.802202108902114,1.0,0.04552633045933556,20.042625711322533,0.9221919310174441,0.4179254783484391,0.9501063376424239,0.6911496134520576
"distribution_channel=Direct, hotel=Resort Hotel",market_segment=Direct,0.0659430076588177,0.10554572221895998,0.05221921163670528,0.7918839842259254,7.502757739277407,1.0,0.045259209268064954,4.297863739386769,0.927904487872819,0.4378252918835279,0.7673262670391959,0.6433191976446746
"distribution_channel=Direct, reserved_room_type=A",market_segment=Direct,0.06965917002910854,0.10554572221895998,0.05480290917632058,0.7867292870905588,7.453919216720586,1.0,0.04745068176642499,4.193985501238711,0.9306722444035415,0.4551661673517732,0.7615633149650504,0.6529815565956688
deposit_type=Non Refund,"market_segment=Groups, reserved_room_type=A",0.12236492211158553,0.1561123740657165,0.07494400590559437,0.6124631521217522,3.9232197690103146,1.0,0.055841327412388266,2.177567450823172,0.8489944614410421,0.36821497753781474,0.5407719748832688,0.546263816791666
"deposit_type=Non Refund, meal=BB",market_segment=Groups,0.1042958165910292,0.16601095554865825,0.06566618292243036,0.6296147349794902,3.7926095473557373,1.0,0.048351934750426,2.2516798674622227,0.8220675055194129,0.3208854273416684,0.5558871336683133,0.5125840223659452
"deposit_type=Non Refund, reserved_room_type=A",market_segment=Groups,0.11962184063283812,0.16601095554865825,0.07494400590559437,0.6265077138849929,3.773893787999804,1.0,0.0550854698376476,2.2329485118055072,0.8348931441180585,0.3557095078834208,0.5521616397722379,0.5389739175791817
"adr_bucket=A1, hotel=City Hotel",market_segment=Groups,0.07007860144787725,0.16601095554865825,0.04284911374141214,0.6114436198228393,3.6831522221051465,1.0,0.031215298151536452,2.1463784588251724,0.7833924871064295,0.22173988539677028,0.5340989395936476,0.43477688823380467
deposit_type=Non Refund,"is_canceled=1, reserved_room_type=A",0.12236492211158553,0.28206762912196226,0.11898430487630968,0.972372660588195,3.4473032712582348,1.0,0.08446912140860116,25.986301473940365,0.8088990514645461,0.41683319619137177,0.9615181867645605,0.6971008284353615
"hotel=Resort Hotel, market_segment=Groups",customer_type=Transient-Party,0.048914092056807794,0.21044552005301614,0.03498058032531101,0.7151432001371978,3.3982343741840477,1.0,0.02468682878449499,2.7717592851118984,0.7420250178167191,0.15589950650515927,0.6392183096954507,0.4406823745733225
deposit_type=Non Refund,"hotel=City Hotel, is_canceled=1",0.12236492211158553,0.2774874380290079,0.10774354285330806,0.8805100431891411,3.1731528080816926,1.0,0.0737888141119451,6.046638405892637,0.7803425807123736,0.36884728045488485,0.8346188521831455,0.6343963196991081
meal=SC,"market_segment=Online TA, reserved_room_type=A",0.08849164073182395,0.29387042924611395,0.08136130661275574,0.9194236420513792,3.1286701571506867,1.0,0.05535623016620174,8.763483343391451,0.7464280237315096,0.2703026587146759,0.8858901237309819,0.5981423987831684
