antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"hotel=Resort Hotel, market_segment=Offline TA/TO",is_canceled=0,0.06266305396404634,0.6292310144368294,0.05313357212962109,0.8479250334672022,1.3475575965150208,1.0,0.013704035116114427,2.4380671849972577,0.2751589941118961,0.0831823076721036,0.5898390306249396,0.46618355392864175
"deposit_type=No Deposit, market_segment=Direct",is_canceled=0,0.10533600650957561,0.6292310144368294,0.08926339454235838,0.8474157840248467,1.346748276200746,1.0,0.022982712309613643,2.42993014181458,0.2877848472349329,0.13832774354574529,0.5884655353699848,0.4946384346067441
"customer_type=Transient-Party, distribution_channel=TA/TO",stay_bucket=2-3,0.17169005695878667,0.45882441761947507,0.10607420580660856,0.6178238139443983,1.346536474998131,1.0,0.02729861541143877,1.416036901634135,0.31069764157418234,0.20226174861639848,0.29380371454587106,0.4245053690169556
"deposit_type=No Deposit, distribution_channel=Direct",is_canceled=0,0.11839710089003347,0.6292310144368294,0.10030282948435101,0.847173019696755,1.34636246507173,1.0,0.025803701584935626,2.42607021893305,0.291807074530508,0.1549496546451203,0.5878107763757203,0.5032892161542034
"hotel=City Hotel, stay_bucket=4-7",market_segment=Online TA,0.18147958627284852,0.4731857493981159,0.11560368764103382,0.6370065637422576,1.3462082587071122,1.0,0.029730133610055956,1.4513051696830714,0.3141923872171697,0.21445355658953333,0.31096503968329786,0.44065794078475806
market_segment=Offline TA/TO,"distribution_channel=TA/TO, is_canceled=0",0.20285381137330236,0.4833024352188174,0.13187762668926004,0.6501116532958399,1.3451445842632654,1.0,0.03383788565912438,1.4767498536270605,0.3218800956959482,0.23792659856223988,0.32283724454491064,0.46148967953089975
market_segment=Direct,is_canceled=0,0.10554572221895998,0.6292310144368294,0.089322114940986,0.8462883484342711,1.344956508845501,1.0,0.02290947307968201,2.4121072266576067,0.2867463889317161,0.1383863589103764,0.5854247319735973,0.49412137725673033
"market_segment=Direct, meal=BB",is_canceled=0,0.09110050415656536,0.6292310144368294,0.07704955162781334,0.8457642725598528,1.3441236257510665,1.0,0.019726288981671128,2.403911154158827,0.28168220566985425,0.11977570580948035,0.584011248389952,0.4841073062572627
"market_segment=Groups, stay_bucket=2-3",reserved_room_type=A,0.11092283300757493,0.7203482958501456,0.1073073341777886,0.9674052786810861,1.3429687892012947,1.0,0.02740426044991172,8.579662375808661,0.28724284764290975,0.14822196215658784,0.8834452970061369,0.5581855907100232
"adr_bucket=A3, stay_bucket=4-7",market_segment=Online TA,0.05766343145232323,0.4731857493981159,0.036641528743635125,0.6354378818737271,1.3428931084293918,1.0,0.00935601471900067,1.4450603186900841,0.27096379533286996,0.07414196965067725,0.3079873642184859,0.3564368532897213
"adr_bucket=A1, is_canceled=1",stay_bucket=2-3,0.06999471516412352,0.45882441761947507,0.04311754984942412,0.6160115052732502,1.342586579130446,1.0,0.011002265427804109,1.409353639008458,0.274373793204867,0.08877374784110534,0.2904548778094165,0.3549927352313304
"customer_type=Transient, market_segment=Groups",reserved_room_type=A,0.07065741680577808,0.7203482958501456,0.0683002122322979,0.9666389647394041,1.3419049788943966,1.0,0.01740226244708222,8.38258471193677,0.2741623560175985,0.09450628532958806,0.8807050528727728,0.5307272520734472
"customer_type=Transient, market_segment=Direct",is_canceled=0,0.09493410732411144,0.6292310144368294,0.08015334412670184,0.8443050278342317,1.3418045335700697,1.0,0.020417859470496375,2.381380595697163,0.2814546090560201,0.12445943833689367,0.5800755234980639,0.485844021716076
"distribution_channel=Direct, market_segment=Direct",is_canceled=0,0.10278586348346182,0.6292310144368294,0.0867384174013707,0.8438749693952501,1.3411210668795943,1.0,0.022062364251906566,2.374820899166507,0.2834943767979068,0.13442013442013442,0.5789156140781097,0.4908616281451654
"is_canceled=0, is_family_trip=1",market_segment=Online TA,0.05094414012364838,0.4731857493981159,0.03232138513031734,0.6344475547505352,1.3408002154704395,1.0,0.008215344008466154,1.4411454702275863,0.2678206221366075,0.06571945145664188,0.3061075230371578,0.3513767344026396
"adr_bucket=A1, market_segment=Groups",reserved_room_type=A,0.06593461903044233,0.7203482958501456,0.06365291211234052,0.9653944020356235,1.3401772553598919,1.0,0.016157021656232805,8.08111174491862,0.2717476227098362,0.08808506686478455,0.8762546501564222,0.526879239400521
"deposit_type=No Deposit, distribution_channel=Corporate",is_canceled=0,0.05124613074516186,0.6292310144368294,0.04320982476155324,0.8431821902111639,1.3400200734953025,1.0,0.01096416992681265,2.364329574953455,0.2674482082316517,0.0678048652064027,0.5770471212670568,0.4559265170493228
"is_canceled=1, market_segment=Groups",reserved_room_type=A,0.1014520715717773,0.7203482958501456,0.09777785234336334,0.9637836943939143,1.3379412430711306,1.0,0.024697025476166562,7.7217071004299935,0.2811013352604599,0.13504808249333797,0.8704949583047104,0.5497603025723997
"adr_bucket=A3, is_canceled=1",hotel=City Hotel,0.07778775092484627,0.6640689880797591,0.06907196604283233,0.8879542758546317,1.3371416099737856,1.0,0.017415533001169325,2.998160032277568,0.27340349778263906,0.10266576893344304,0.6664621003434748,0.49598375718126025
"is_repeated_guest=0, market_segment=Direct",is_canceled=0,0.0989019285456635,0.6292310144368294,0.08315647308508586,0.8407972858354538,1.3362298846441623,1.0,0.020924312256539207,2.3289112092646675,0.2792434988165462,0.12892946792045473,0.570614802306808,0.48647649920355546
"distribution_channel=TA/TO, market_segment=Groups",reserved_room_type=A,0.14340360207702438,0.7203482958501456,0.13795099363303107,0.9619771863117872,1.33543341721448,1.0,0.03465045325807416,7.354839819141194,0.29322962377706824,0.19006726612884584,0.8640351082293499,0.5767415743371866
distribution_channel=Corporate,"is_family_trip=0, meal=BB",0.05579276732461475,0.7098876762660538,0.05288191327835986,0.9478273943767855,1.3351793897342656,1.0,0.01327531532983648,5.5606255479956195,0.26587062914569126,0.07418914465941723,0.8201641179812117,0.5111603737024253
"deposit_type=Non Refund, is_canceled=1",hotel=City Hotel,0.12158477967267572,0.6640689880797591,0.10774354285330806,0.8861597902580378,1.334439352183096,1.0,0.02700286125017383,2.9508994465284677,0.2853111081876029,0.15893482484253768,0.6611202726082612,0.5242036524398839
distribution_channel=Corporate,"is_canceled=0, is_family_trip=0",0.05579276732461475,0.578286874313181,0.04305044082242113,0.7716132912344008,1.334308844811374,1.0,0.010786215796987082,1.8464871619111471,0.26535310826224495,0.07283978653343931,0.45843111144895143,0.42302903707606865
"adr_bucket=A1, stay_bucket=1",is_canceled=0,0.043897692288333935,0.6292310144368294,0.03685124445301949,0.8394802216701701,1.3341367517008307,1.0,0.009229455002995345,2.3098025017286576,0.26195068107596864,0.05791694133157548,0.5670625522088579,0.4490228731334453
market_segment=Groups,"is_repeated_guest=0, reserved_room_type=A",0.16601095554865825,0.6949475291295121,0.15391455343136845,0.9271349166245579,1.3341077962905814,1.0,0.03854565006439914,4.186538417841167,0.3002861778447934,0.21768739766983838,0.7611391798679205,0.574305713345836
"deposit_type=Non Refund, lead_time_bucket=91-180",reserved_room_type=A,0.03428432417015494,0.7203482958501456,0.032942143630095046,0.9608514803034012,1.3338706926062993,1.0,0.00824548913974998,7.14335321787787,0.25918823633728644,0.04564580621164218,0.860009722395181,0.5032911677648924
"adr_bucket=A4, reserved_room_type=A",hotel=City Hotel,0.1476146935214623,0.6640689880797591,0.13071999597345837,0.8855486730692731,1.333519090584174,1.0,0.032693655820957124,2.935143007328935,0.29341715770743076,0.19196324081944394,0.6593010979352488,0.5411978424654376
market_segment=Groups,"hotel=City Hotel, reserved_room_type=A",0.16601095554865825,0.5241550554068904,0.11594762140442416,0.698433552299141,1.3324941638824066,1.0,0.028932139800666376,1.5779107663367353,0.2991977791198377,0.20192251504704023,0.36625060089957323,0.4598210908541348
"lead_time_bucket=31-90, stay_bucket=4-7",market_segment=Online TA,0.09037908211628316,0.4731857493981159,0.05688328901341342,0.6293855578243921,1.3301025202575514,1.0,0.014117195312306118,1.421461742044753,0.27283701207103556,0.11226635320607276,0.29649882904233943,0.3747995013629123
"market_segment=Groups, meal=BB",reserved_room_type=A,0.12883255458899914,0.7203482958501456,0.12343866654363345,0.9581325693449668,1.330096253249536,1.0,0.030634355395427054,6.6794570331780205,0.2848760158625677,0.17008611223487255,0.8502872321757852,0.5647461337501805
"deposit_type=Non Refund, is_family_trip=0",hotel=City Hotel,0.12231459034133328,0.6640689880797591,0.1079280926775663,0.8823811809889583,1.3287492667598844,1.0,0.02670276644220683,2.856099174815765,0.2818920812688661,0.15907910680283885,0.6498721021952938,0.5224533016095203
"lead_time_bucket=1-30, stay_bucket=1",is_canceled=0,0.08532912783430781,0.6292310144368294,0.0713368957041834,0.8360204482894219,1.3286383364902508,1.0,0.017645162035992007,2.2610684179547786,0.27042484849252973,0.11090534442734554,0.5577312070439082,0.47469599937468027
deposit_type=Non Refund,hotel=City Hotel,0.12236492211158553,0.6640689880797591,0.10794486993431704,0.8821553437992733,1.3284091858439873,1.0,0.02668611993121789,2.850625753857215,0.28168871783766963,0.15909596696421946,0.6491998296700686,0.5223530151786938
"customer_type=Transient-Party, market_segment=Offline TA/TO",hotel=City Hotel,0.06819116006341804,0.6640689880797591,0.06014646545143404,0.882027309632181,1.328216383334925,1.0,0.014862830792135143,2.8475320082373687,0.2651945511270352,0.08948852999176256,0.648818697346618,0.48629996281351356
"deposit_type=Non Refund, is_repeated_guest=0",hotel=City Hotel,0.12182804989556158,0.6640689880797591,0.10742477497504382,0.8817737382083591,1.3278345383333159,1.0,0.02652254516116785,2.8414246279077795,0.28114553058813163,0.15833333333333333,0.6480638655066744,0.5217706152987401
"distribution_channel=Direct, meal=BB",is_canceled=0,0.10146046020015267,0.6292310144368294,0.08475870110478236,0.835386523356759,1.3276308767209157,1.0,0.020916632807812738,2.25236106498571,0.27464410831647235,0.13121907507694705,0.5560214498707184,0.48504428154239765
"distribution_channel=Direct, stay_bucket=2-3",is_canceled=0,0.04111266766770965,0.6292310144368294,0.03434304456878256,0.835339726586411,1.327556505354479,1.0,0.008473678986025378,2.251720939585006,0.25731531325499984,0.05399844362082384,0.5558952344315362,0.44495955800057785
"customer_type=Transient-Party, is_canceled=1",stay_bucket=2-3,0.05356139217676518,0.45882441761947507,0.032623375751830816,0.6090837901331244,1.3274877420282951,1.0,0.008048101179438227,1.3843774413059498,0.26065861378342964,0.0679990208420758,0.2776536440404202,0.3400929408468752
"adr_bucket=A4, customer_type=Transient-Party",is_canceled=0,0.036868021709770236,0.6292310144368294,0.030786266137623836,0.8350398179749715,1.3270798781626234,1.0,0.007587763436906061,2.247627160758806,0.25590039741567083,0.04845844061530336,0.5550863517495505,0.4419833138668352
distribution_channel=Corporate,"deposit_type=No Deposit, meal=BB",0.05579276732461475,0.6681290842134403,0.04939224387420413,0.8852804089610585,1.3250140277956335,1.0,0.012115473335875718,2.892887891083105,0.25978514090465044,0.07322472329312274,0.6543246618431532,0.47960330415785546
"customer_type=Transient-Party, lead_time_bucket=1-30",is_canceled=0,0.04300849768054425,0.6292310144368294,0.03583622041959919,0.8332358104154477,1.3242128746009214,1.0,0.008773939794666306,2.223312969570031,0.25583759828579844,0.05631055163777764,0.5502207679769928,0.4450941083806341
"deposit_type=Non Refund, lead_time_bucket=181-365",hotel=City Hotel,0.04709375969935156,0.6640689880797591,0.041389492404097006,0.8788742429640185,1.3234682822719916,1.0,0.010115987055677275,2.7734069131179884,0.2564885566461311,0.06179627519006048,0.6394326431977646,0.4706006701095246
lead_time_bucket=1-30,"is_canceled=0, meal=BB",0.27108691457859724,0.4842671274819854,0.17366138462699965,0.6406114618145811,1.322847299476076,1.0,0.042382903206067996,1.4350287160575308,0.33482023447613557,0.2985449144109716,0.30314983330277157,0.4996090273440901
"distribution_channel=Direct, hotel=Resort Hotel",is_canceled=0,0.0659430076588177,0.6292310144368294,0.054828075061446706,0.8314463808675742,1.3213690390193662,1.0,0.01333468945727323,2.1997094305751586,0.26037934583687905,0.08562258465972361,0.5453945025191215,0.4592907147638764
"customer_type=Transient-Party, market_segment=Offline TA/TO",reserved_room_type=A,0.06819116006341804,0.7203482958501456,0.06478537694301605,0.9500553573625291,1.3188833274621499,1.0,0.015663990999288356,5.599233258704832,0.2594768450224976,0.08951296970258929,0.8214041184218656,0.519995770725237
"customer_type=Transient-Party, reserved_room_type=A",stay_bucket=2-3,0.1826959373872778,0.45882441761947507,0.11041951530505247,0.6043895495660958,1.3172567247006126,1.0,0.026594158231890652,1.367950674171942,0.29468413436126656,0.20790687389436438,0.26897948962572993,0.4225235008324848
"customer_type=Transient, deposit_type=Non Refund",hotel=City Hotel,0.1082888036977074,0.6640689880797591,0.09470761435797632,0.8745836238283368,1.317007177759208,1.0,0.0227963780660721,2.678525900480783,0.26993346787464984,0.13975885717115197,0.626660320954707,0.5086003777845877
